38075,38782,36425,39221,38808,36331,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34247,37320,27772
38075,38782,36425,39221,38795,36417,36916,37619,39522,37797,36691,36877,0,0,0,0,37346,34277,37269,27908
38075,38782,36425,39221,38808,36312,36934,37619,39522,37797,36691,36877,0,0,0,0,37346,34379,37269,27923
38075,38782,36425,39221,38698,36346,36934,37619,39522,37797,36691,36877,0,0,0,0,37346,34262,37217,27953
38075,38782,36425,39221,38753,36365,36934,37566,39522,37797,36691,36877,0,0,0,0,37346,34204,37217,27832
38075,38782,36425,39221,38753,36450,36934,37600,39522,37797,36691,36877,0,0,0,0,37346,34247,37251,27832
38075,38782,36425,39221,38698,36417,36984,37566,39522,37797,36691,36877,0,0,0,0,37272,34247,37286,27908
38075,38782,36425,39221,38676,36398,36883,37600,39522,37797,36691,36877,0,0,0,0,37346,34247,37217,27847
38075,38782,36425,39221,38731,36417,36832,37600,39522,37797,36691,36877,0,0,0,0,37303,34262,37269,27832
38075,38782,36425,39221,38710,36384,36849,37600,39522,37797,36691,36877,0,0,0,0,37213,34321,37269,27832
38075,38782,36425,39221,38821,36384,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34204,37200,27863
38075,38782,36425,39221,38731,36274,37018,37566,39522,37797,36691,36877,0,0,0,0,37346,34262,37251,27832
38075,38782,36425,39221,38787,36312,36934,37600,39522,37797,36691,36877,0,0,0,0,37362,34262,37320,27832
38075,38782,36425,39221,38753,36384,36916,37619,39522,37797,36691,36877,0,0,0,0,37272,34247,37251,27908
38075,38782,36425,39221,38676,36365,36934,37652,39522,37797,36691,36877,0,0,0,0,37303,34189,37200,27772
38075,38782,36425,39221,38761,36312,36984,37600,39522,37797,36691,36877,0,0,0,0,37303,34262,37269,27908
38075,38782,36425,39221,38753,36379,36866,37547,39522,37797,36691,36877,0,0,0,0,37346,34262,37217,27832
38075,38782,36425,39221,38851,36365,36916,37619,39522,37797,36691,36877,0,0,0,0,37331,34262,37217,27892
38075,38782,36425,39221,38829,36365,36900,37619,39522,37797,36691,36877,0,0,0,0,37287,34262,37217,27908
38075,38782,36425,39221,38829,36384,36916,37547,39522,37797,36691,36877,0,0,0,0,37346,34189,37269,27953
38075,38782,36425,39221,38698,36293,36950,37566,39522,37797,36691,36877,0,0,0,0,37287,34262,37217,27892
38075,38782,36425,39221,38808,36436,36934,37600,39522,37797,36691,36877,0,0,0,0,37287,34189,37217,27908
38075,38782,36425,39221,38808,36417,36934,37619,39522,37797,36691,36877,0,0,0,0,37287,34262,37251,27847
38075,38782,36425,39221,38774,36346,36984,37619,39522,37797,36691,36877,0,0,0,0,37287,34189,37286,27908
38075,38782,36425,39221,38829,36417,36916,37600,39522,37797,36691,36877,0,0,0,0,37346,34189,37217,27847
38075,38782,36425,39221,38753,36365,36866,37619,39522,37797,36691,36877,0,0,0,0,37287,34247,37251,27772
38075,38782,36425,39221,38731,36312,36934,37600,39522,37797,36691,36877,0,0,0,0,37331,34219,37269,27892
38075,38782,36425,39221,38710,36365,36866,37619,39522,37797,36691,36877,0,0,0,0,37287,34321,37251,27908
38075,38782,36425,39221,38753,36384,36916,37619,39522,37797,36691,36877,0,0,0,0,37287,34262,37251,27908
38075,38782,36425,39221,38774,36365,36951,37600,39522,37797,36691,36877,0,0,0,0,37272,34247,37182,27863
38075,38782,36425,39221,38808,36293,36916,37619,39522,37797,36691,36877,0,0,0,0,37287,34189,37269,27847
38075,38782,36425,39221,38731,36488,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34321,37200,27908
38075,38782,36425,39221,38851,36417,36951,37547,39522,37797,36691,36877,0,0,0,0,37287,34189,37251,27908
38075,38782,36425,39221,38753,36469,36951,37619,39522,37797,36691,36877,0,0,0,0,37346,34189,37217,27832
38075,38782,36425,39221,38808,36331,36916,37619,39522,37797,36691,36877,0,0,0,0,37228,34306,37200,27908
38075,38782,36425,39221,38719,36436,36934,37547,39522,37797,36691,36877,0,0,0,0,37287,34189,37303,27892
38075,38782,36425,39221,38808,36346,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34262,37269,27908
38075,38782,36425,39221,38774,36417,36934,37619,39522,37797,36691,36877,0,0,0,0,37272,34247,37251,27832
38075,38782,36425,39221,38829,36365,36934,37547,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27863
38075,38782,36425,39221,38906,36312,36967,37547,39522,37797,36691,36877,0,0,0,0,37362,34321,37200,27847
38075,38782,36425,39221,38719,36331,36916,37566,39522,37797,36691,36877,0,0,0,0,37346,34262,37269,27832
38075,38782,36425,39221,38829,36417,36934,37600,39522,37797,36691,36877,0,0,0,0,37346,34219,37269,27847
38075,38782,36425,39221,38863,36312,36866,37566,39522,37797,36691,36877,0,0,0,0,37287,34247,37251,27832
38075,38782,36425,39221,38676,36293,36866,37619,39522,37797,36691,36877,0,0,0,0,37346,34262,37217,27772
38075,38782,36425,39221,38829,36365,36899,37619,39522,37797,36691,36877,0,0,0,0,37287,34204,37251,27908
38075,38782,36425,39221,38698,36384,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34189,37217,27908
38075,38782,36425,39221,38753,36384,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34189,37303,27847
38075,38782,36425,39221,38731,36398,36883,37600,39522,37797,36691,36877,0,0,0,0,37287,34306,37251,27832
38075,38782,36425,39221,38808,36587,36934,37671,39522,37797,36691,36877,0,0,0,0,37287,34204,37251,27908
38075,38782,36425,39221,38774,36346,36866,37547,39522,37797,36691,36877,0,0,0,0,37272,34247,37251,27892
38075,38782,36425,39221,38731,36312,36934,37600,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27787
38075,38782,36425,39221,38863,36379,36967,37566,39522,37797,36691,36877,0,0,0,0,37287,34189,37251,27847
38075,38782,36425,39221,38753,36365,37002,37547,39522,37797,36691,36877,0,0,0,0,37287,34247,37251,27847
38075,38782,36425,39221,38808,36417,36916,37619,39522,37797,36691,36877,0,0,0,0,37287,34262,37269,27877
38075,38782,36425,39221,38753,36365,36831,37600,39522,37797,36691,36877,0,0,0,0,37346,34364,37251,27832
38075,38782,36425,39221,38731,36384,36934,37566,39522,37797,36691,36877,0,0,0,0,37346,34321,37217,27847
38075,38782,36425,39221,38829,36312,36934,37547,39522,37797,36691,36877,0,0,0,0,37346,34321,37269,27772
38075,38782,36425,39221,38774,36417,36916,37619,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27847
38075,38782,36425,39221,38753,36312,36934,37619,39522,37797,36691,36877,0,0,0,0,37287,34247,37200,27847
38075,38782,36425,39221,38731,36293,36934,37566,39522,37797,36691,36877,0,0,0,0,37346,34189,37269,27832
38075,38782,36425,39221,38753,36365,36883,37547,39522,37797,36691,36877,0,0,0,0,37287,34262,37200,27908
38075,38782,36425,39221,38753,36384,36916,37619,39522,37797,36691,36877,0,0,0,0,37346,34262,37217,27968
38075,38782,36425,39221,38753,36436,36916,37600,39522,37797,36691,36877,0,0,0,0,37346,34247,37251,27863
38075,38782,36425,39221,38795,36436,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34262,37200,27832
38075,38782,36425,39221,38774,36365,36866,37619,39522,37797,36691,36877,0,0,0,0,37213,34204,37200,27832
38075,38782,36425,39221,38753,36365,36967,37547,39522,37797,36691,36877,0,0,0,0,37272,34247,37251,27847
38075,38782,36425,39221,38787,36346,36984,37619,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27847
38075,38782,36425,39221,38774,36327,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34262,37269,27908
38075,38782,36425,39221,38808,36384,36916,37600,39522,37797,36691,36877,0,0,0,0,37272,34247,37234,27832
38075,38782,36425,39221,38808,36346,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27847
38075,38782,36425,39221,38808,36331,36916,37600,39522,37797,36691,36877,0,0,0,0,37346,34262,37251,27953
38075,38782,36425,39221,38753,36293,36934,37547,39522,37797,36691,36877,0,0,0,0,37331,34189,37251,27832
38075,38782,36425,39221,38676,36384,36883,37547,39522,37797,36691,36877,0,0,0,0,37303,34306,37217,27832
38075,38782,36425,39221,38753,36346,36934,37566,39522,37797,36691,36877,0,0,0,0,37287,34262,37269,27832
38075,38782,36425,39221,38842,36365,36916,37652,39522,37797,36691,36877,0,0,0,0,37287,34247,37269,27892
38075,38782,36425,39221,38795,36312,36916,37547,39522,37797,36691,36877,0,0,0,0,37346,34262,37251,27832
38075,38782,36425,39221,38829,36346,36934,37547,39522,37797,36691,36877,0,0,0,0,37287,34204,37269,27847
38075,38782,36425,39221,38698,36384,36916,37547,39522,37797,36691,36877,0,0,0,0,37346,34262,37200,27832
38075,38782,36425,39221,38753,36346,36934,37566,39522,37797,36691,36877,0,0,0,0,37362,34247,37251,27847
38075,38782,36425,39221,38753,36436,36866,37547,39522,37797,36691,36877,0,0,0,0,37346,34277,37200,27832
38126,63347,38111,38782,38795,36384,36916,37600,39522,37797,36691,36877,0,0,0,0,37287,34262,37269,27863
38060,38866,36361,39172,38698,36365,36967,37600,39522,37797,36691,36877,0,0,0,0,37331,34262,37200,27847
38111,38733,36409,39172,38753,36312,36984,37566,39522,37797,36691,36877,0,0,0,0,37405,34262,37251,27892
38075,38767,36409,39172,38808,36365,36967,37600,39522,37797,36691,36877,0,0,0,0,37287,34247,37200,27832
38126,38767,36409,39172,38719,36327,36934,37619,39404,37797,36675,36877,0,0,0,0,37331,34204,37200,27968
38126,38832,36425,39206,38753,36384,36866,37600,39370,37797,36709,36929,0,0,0,0,37346,34321,37269,27968
38111,38782,36425,39172,38808,36436,36934,37619,39471,37779,36675,36949,0,0,0,0,37346,34247,37200,27892
38111,38832,36393,39172,38817,36365,36916,37547,39454,37762,36609,36877,0,0,0,0,37346,34321,37303,27953
38111,38767,36361,39172,38753,36365,36934,37547,39370,37797,36691,36929,0,0,0,0,37287,34262,37269,27832
38111,38767,36409,39172,38808,36455,36883,37547,39421,37740,36659,36877,0,0,0,0,37287,34247,37200,27832
38075,38717,36377,39172,38753,36346,36916,37600,39488,37836,36691,36845,0,0,0,0,37303,34247,37251,27832
38111,38816,36345,39221,38753,36365,36916,37600,39370,37740,36659,36897,0,0,0,0,37287,34247,37251,27832
38111,38782,36425,39157,38698,36398,36934,37619,39370,37740,36675,36897,0,0,0,0,37346,34321,37286,27832
38111,38767,36425,39172,38753,36365,36916,37619,39421,37779,36675,36949,0,0,0,0,37287,34262,37269,27847
38126,38816,36425,39172,38753,36384,36934,37619,39404,37666,36640,36897,0,0,0,0,37331,34247,37286,27908
38126,38832,36409,39172,38808,36331,36899,37652,39404,37723,36691,36929,0,0,0,0,37287,34306,37251,27832
38126,38782,36361,39172,38753,36365,36916,37619,39421,37836,36691,36877,0,0,0,0,37287,34219,37251,27892
38126,38798,36409,39187,38731,36469,36934,37619,39454,37779,36624,36845,0,0,0,0,37331,34204,37269,27817
38126,38782,36425,39221,38808,36417,36967,37600,39421,37797,36691,36877,0,0,0,0,37287,34189,37251,27892
38111,38782,36361,39172,38808,36293,36916,37547,39421,37853,36691,36825,0,0,0,0,37287,34247,37251,27832
38126,38717,36409,39172,38753,36365,36916,37600,39421,37779,36675,36949,0,0,0,0,37287,34262,37217,27847
38075,38816,36409,39172,38787,36312,36934,37566,39471,37762,36691,36877,0,0,0,0,37331,34189,37200,27847
38060,38782,36361,39172,38774,36312,36916,37547,39404,37779,36691,36877,0,0,0,0,37346,34247,37286,27832
38140,38798,36409,39221,38842,36469,36934,37600,39421,37723,36675,36877,0,0,0,0,37287,34321,37269,27847
38111,38832,36409,39187,38731,36436,36984,37619,39505,37797,36691,36897,0,0,0,0,37331,34262,37286,27847
38075,38816,36409,39172,38787,36365,36967,37619,39454,37779,36691,36825,0,0,0,0,37303,34247,37251,27832
38126,38816,36409,39172,38808,36398,36950,37600,39454,37779,36741,36897,0,0,0,0,37346,34262,37251,27892
38126,38816,36361,39172,38808,36365,36934,37619,39404,37723,36593,36929,0,0,0,0,37272,34247,37217,27832
38111,38798,36425,39172,38808,36365,36916,37566,39471,37779,36709,36845,0,0,0,0,37362,34189,37217,27953
38060,38847,36409,39172,38787,36365,36967,37619,39421,37797,36675,36877,0,0,0,0,37405,34306,37217,27892
38126,38832,36425,39123,38753,36365,36916,37619,39522,37740,36725,36949,0,0,0,0,37287,34247,37286,27832
38111,38782,36409,39123,38829,36365,37002,37600,39404,37779,36640,36897,0,0,0,0,37346,34247,37200,27847
38126,38782,36393,39172,38787,36384,36883,37566,39454,37762,36791,36897,0,0,0,0,37287,34189,37251,27832
38111,38832,36361,39236,38753,36331,36916,37619,39437,37779,36725,36877,0,0,0,0,37287,34277,37234,27863
38111,38798,36377,39172,38774,36436,36916,37581,39404,37779,36675,36877,0,0,0,0,37228,34262,37286,27847
38060,38782,36409,39172,38808,36417,36916,37619,39437,37797,36659,36877,0,0,0,0,37287,34247,37251,27908
38111,38798,36361,39172,38753,36293,36934,37600,39471,37740,36675,36877,0,0,0,0,37303,34321,37269,27908
38126,38767,36425,39123,38829,36488,36916,37547,39454,37779,36691,36981,0,0,0,0,37331,34189,37286,27832
38111,38832,36329,39221,38808,36365,36934,37619,39421,37797,36691,36949,0,0,0,0,37331,34306,37251,27832
38126,38832,36377,39187,38863,36417,36934,37619,39387,37779,36691,36825,0,0,0,0,37287,34189,37200,27908
38111,38782,36425,39172,38753,36398,36934,37600,39488,37779,36640,36897,0,0,0,0,37303,34247,37269,27847
38126,38782,36361,39172,38753,36455,36934,37619,39471,37740,36725,36949,0,0,0,0,37287,34204,37303,27847
38060,38798,36409,39172,38676,36450,36883,37600,39471,37818,36691,36929,0,0,0,0,37287,34204,37200,27832
38126,38749,36393,39172,38753,36312,36866,37671,39404,37762,36675,36877,0,0,0,0,37346,34189,37200,27892
38111,38798,36425,39172,38731,36312,36934,37600,39404,37779,36640,36845,0,0,0,0,37272,34247,37251,27892
38075,38798,36409,39172,38787,36417,36916,37619,39421,37779,36675,36877,0,0,0,0,37287,34247,37251,27892
38126,38782,36409,39123,38787,36346,36916,37600,39404,37797,36558,36825,0,0,0,0,37287,34247,37320,27892
38111,38832,36377,39172,38808,36312,36900,37652,39387,37757,36691,36949,0,0,0,0,37346,34262,37217,27847
38111,38782,36409,39123,38829,36365,36967,37547,39454,37797,36725,36877,0,0,0,0,37287,34306,37217,27908
38126,38717,36425,39172,38829,36417,36916,37566,39454,37779,36640,36897,0,0,0,0,37272,34189,37251,27892
38126,38782,36425,39187,38863,36398,36916,37566,39471,37853,36609,36825,0,0,0,0,37287,34204,37234,27832
38126,38832,36409,39123,38774,36398,36916,37600,39522,37779,36640,36825,0,0,0,0,37272,34321,37251,27832
38111,38782,36409,39187,38842,36365,36916,37600,39522,37853,36624,36897,0,0,0,0,37287,34262,37251,27847
38111,38767,36377,39172,38787,36450,36934,37619,39471,37779,36640,36877,0,0,0,0,37303,34321,37251,27908
38126,38798,36425,39187,38753,36436,36866,37619,39471,37666,36741,36877,0,0,0,0,37346,34204,37200,27832
38126,38749,36425,39172,38787,36417,36866,37600,39404,37779,36741,36949,0,0,0,0,37287,34247,37269,27832
38111,38798,36409,39236,38961,36331,36934,37619,39353,37797,36624,36949,0,0,0,0,37346,34247,37269,27832
38126,38832,36361,39123,38808,36488,36916,37600,39421,37797,36725,36825,0,0,0,0,37287,34262,37251,27832
38126,38798,36377,39187,38753,36431,36916,37619,39454,37779,36640,36845,0,0,0,0,37303,34262,37182,27863
38126,38767,36393,39172,38829,36417,36916,37600,39471,37779,36725,36877,0,0,0,0,37287,34204,37251,27968
38126,38733,36409,39172,38842,36398,36934,37547,39404,37779,36675,36825,0,0,0,0,37272,34321,37286,27892
38126,38847,36409,39123,38774,36417,36934,37619,39421,37723,36640,36877,0,0,0,0,37228,34277,37286,27908
38096,38847,36393,39172,38808,36398,36934,37566,39471,37797,36741,36981,0,0,0,0,37346,34204,37251,27908
38126,38749,36425,39172,38787,36365,36934,37547,39404,37797,36574,37021,0,0,0,0,37228,34204,37200,27832
38126,38782,36425,39123,38774,36365,36883,37619,39471,37762,36691,36825,0,0,0,0,37303,34321,37269,27892
38075,38798,36409,39172,38698,36417,36883,37671,39454,37797,36741,36897,0,0,0,0,37287,34262,37338,27908
38126,38782,36409,39221,38710,36312,36951,37600,39522,37818,36741,36877,0,0,0,0,37287,34247,37269,27832
38126,38733,36409,39221,38676,36365,36934,37619,39421,37779,36659,36845,0,0,0,0,37287,34204,37251,27832
38126,38749,36409,39172,38753,36312,36883,37619,39471,37723,36675,36877,0,0,0,0,37346,34336,37217,27832
38060,38782,36409,39172,38753,36312,36866,37600,39421,37910,36675,36877,0,0,0,0,37303,34189,37251,27892
38060,38767,36425,39172,38753,36331,36916,37619,39522,37723,36691,36897,0,0,0,0,37287,34277,37269,27847
38126,38798,36425,39187,38740,36398,36883,37600,39471,37779,36741,36929,0,0,0,0,37287,34247,37286,27832
38162,38847,36425,39172,38851,36331,36866,37619,39471,37779,36741,36949,0,0,0,0,37287,34247,37269,27847
38126,38847,36361,39172,38787,36327,36866,37619,39437,37779,36659,36929,0,0,0,0,37228,34204,37251,27892
38140,38832,36425,39172,38829,36384,36934,37619,39505,37723,36725,36897,0,0,0,0,37272,34247,37251,27832
38111,38717,36409,39187,38808,36384,36967,37547,39488,37797,36659,36929,0,0,0,0,37287,34262,37269,27878
38176,38782,36409,39172,38787,36312,36967,37566,39421,37740,36640,36897,0,0,0,0,37331,34189,37251,27832
38075,38798,36425,39172,38842,36417,36866,37652,39421,37797,36725,36929,0,0,0,0,37287,34262,37200,27908
38126,38767,36377,39172,38753,36417,36883,37600,39421,37836,36675,36845,0,0,0,0,37287,34247,37286,27847
38126,38782,36361,39187,38808,36398,36883,37600,39471,37853,36640,36877,0,0,0,0,37346,34247,37251,27847
38111,38798,36425,39123,38753,36331,36967,37600,39353,37762,36691,36949,0,0,0,0,37331,34262,37269,27908
38111,38733,36425,39221,38808,36417,36883,37600,39370,37779,36624,36897,0,0,0,0,37272,34321,37251,27847
38126,38816,36393,39236,38808,36417,36916,37547,39421,37723,36624,36949,0,0,0,0,37287,34321,37200,27772
38111,38798,36425,39172,38731,36398,36916,37566,39505,37723,36691,37001,0,0,0,0,37346,34262,37251,27863
38060,38782,36425,39172,38774,36346,37018,37566,39421,37757,36675,36981,0,0,0,0,37287,34204,37269,27908
38111,38717,36425,39172,38808,36384,36916,37600,39522,37723,36691,36897,0,0,0,0,37346,34247,37200,27908
38126,38798,36409,39221,38808,36384,36899,37547,39404,37836,36624,36845,0,0,0,0,37362,34204,37251,27892
38126,38733,36377,39172,38753,36331,36866,37619,39522,37762,36691,36877,0,0,0,0,37287,34291,37217,27832
38060,38767,36409,39172,38753,36365,36916,37566,39404,37740,36725,36897,0,0,0,0,37362,34321,37217,27908
38126,38749,36409,39123,38753,36365,36916,37671,39437,37740,36741,36877,0,0,0,0,37287,34321,37200,27847
38111,38798,36425,39172,38885,36417,36900,37600,39421,37779,36741,36845,0,0,0,0,37228,34247,37286,27832
38126,38847,36361,39172,38787,36384,36934,37619,39471,37797,36691,36877,0,0,0,0,37362,34204,37269,27832
38126,38782,36409,39172,38851,36417,36916,37566,39421,37892,36741,36825,0,0,0,0,37272,34204,37251,27832
38126,38798,36393,39221,38808,36365,36866,37600,39505,37779,36624,36897,0,0,0,0,37287,34204,37251,27832
38075,38782,36361,39172,38808,36384,36883,37619,39404,37797,36741,36845,0,0,0,0,37362,34262,37251,27892
38126,38798,36409,39172,38774,36417,36984,37600,39471,37757,36640,36897,0,0,0,0,37331,34262,37251,27892
38111,38798,36409,39187,38753,36365,36866,37619,39471,37797,36741,36877,0,0,0,0,37362,34277,37251,27832
38126,38816,36409,39221,38753,36293,36934,37547,39421,37740,36691,36897,0,0,0,0,37346,34247,37269,27832
38075,38782,36409,39138,38787,36365,37002,37600,39454,37818,36691,36845,0,0,0,0,37272,34247,37200,27832
38075,38798,36409,39172,38808,36312,36883,37619,39488,37797,36725,36877,0,0,0,0,37287,34247,37251,27847
38111,38782,36425,39187,38740,36346,36916,37619,39421,37779,36725,37001,0,0,0,0,37287,34321,37269,27847
38126,38782,36393,39187,38753,36274,36899,37547,39421,37797,36741,36929,0,0,0,0,37331,34336,37286,27908
38111,38816,36409,39172,38842,36327,36934,37619,39471,37797,36659,36825,0,0,0,0,37287,34262,37251,27832
38126,38717,36425,39172,38808,36365,36967,37619,39353,37779,36691,36929,0,0,0,0,37346,34262,37200,27832
38075,38749,36377,39187,38919,36350,36900,37619,39370,37853,36741,36908,0,0,0,0,37272,34204,37320,27863
38176,38733,36377,39172,38698,36417,36916,37652,39505,37723,36741,36897,0,0,0,0,37331,34219,37251,27847
38126,38733,36425,39172,38698,36327,36934,37619,39421,37779,36675,36877,0,0,0,0,37421,34306,37286,27832
38176,38847,36409,39172,38829,36469,36934,37566,39421,37797,36741,36929,0,0,0,0,37287,34247,37217,27772
38075,38717,36409,39221,38698,36450,36916,37547,39471,37723,36741,36877,0,0,0,0,37331,34247,37251,27847
38126,38782,36409,39172,38808,36417,36916,37566,39454,37779,36725,36949,0,0,0,0,37272,34277,37286,27832
38111,38798,36409,39172,38753,36331,36916,37547,39488,37779,36624,36897,0,0,0,0,37346,34262,37200,27787
38090,38832,36345,39172,38731,36417,36866,37619,39505,37836,36640,36897,0,0,0,0,37287,34336,37286,27787
38126,38782,36457,39172,38829,36365,36934,37600,39454,37723,36675,36897,0,0,0,0,37287,34306,37269,27832
38075,38798,36425,39172,38753,36417,36899,37547,39471,37836,36691,36621,0,0,0,0,37228,34247,37269,27832
38075,38798,36425,39172,38808,36384,36883,37619,39522,37779,36691,36897,0,0,0,0,37346,34247,37251,27892
38126,38767,36409,39172,38808,36365,36916,37619,39522,37762,36741,36877,0,0,0,0,37287,34262,37269,27832
38126,38798,36409,39172,38808,36384,36900,37547,39421,37814,36659,36825,0,0,0,0,37287,34247,37286,27832
38126,38733,36425,39172,38808,36398,36899,37547,39421,37779,36691,36845,0,0,0,0,37287,34262,37200,27832
38126,38798,36425,39172,38829,36365,36934,37600,39404,37779,36574,36825,0,0,0,0,37287,34262,37251,27847
38126,38782,36425,39172,38753,36384,36934,37566,39471,37757,36675,36897,0,0,0,0,37287,34247,37269,27832
38126,38798,36409,39172,38885,36365,36967,37600,39488,37814,36741,36949,0,0,0,0,37303,34247,37251,27847
38126,38832,36393,39187,38863,36365,36900,37600,39370,37723,36640,36877,0,0,0,0,37346,34247,37251,27832
38126,38782,36377,39172,38842,36436,36951,37547,39488,37836,36691,36929,0,0,0,0,37346,34262,37269,27832
38075,38782,36409,39123,38744,36365,36916,37619,39471,37779,36741,36897,0,0,0,0,37287,34321,37269,27968
